time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,horizontalError,depthError,magError,magNst
2023-01-02T10:57:53.640Z,19.146,-67.251,32.02,3.09,md,10.0,298.0,0.6875,0.41,pr,pr71390433,2023-01-02T11:25:18.980Z,"74 km NNW of San Antonio, Puerto Rico",2.11,13.14,0.0402429122060095,6.0
2023-01-02T11:24:04.950Z,17.961,-67.005,8.09,2.85,md,14.0,200.0,0.0385,0.19,pr,pr71390453,2023-01-02T11:48:58.740Z,Puerto Rico region,0.52,0.91,0.149448237893274,11.0
2023-01-02T11:24:09.437Z,-31.361,-68.247,105.312,4.5,mb,43.0,120.0,0.417,0.53,us,us7000j1li,2023-03-11T22:51:32.040Z,"25 km ENE of San Martín, Argentina",8.56,1.946,0.097,31.0
2023-01-02T11:51:08.590Z,19.161,-155.352,29.5499992370605,2.75999999,md,35.0,180.0,,0.129999995,hv,hv73291812,2023-01-02T11:54:20.120Z,"Island of Hawaii, Hawaii",0.62,0.920000017,2.75999999,4.0
2023-01-02T11:54:15.277Z,36.141,21.663,31.528,4.1,mb,31.0,191.0,1.057,0.76,us,us7000j1lp,2023-03-11T22:51:32.040Z,"75 km S of Methóni, Greece",8.29,4.07,0.174,9.0
2023-01-02T12:05:35.380Z,17.981,-66.917,13.85,2.52,md,10.0,167.0,0.03604,0.24,pr,pr71390493,2023-01-02T13:11:54.290Z,"0 km S of Fuig, Puerto Rico",0.95,0.34,0.110042856583695,7.0
2023-01-02T12:50:01.945Z,52.3,-175.833,172.742,3.0,ml,16.0,145.0,0.25,0.32,us,us7000j5ei,2023-03-11T22:51:52.040Z,"72 km NE of Adak, Alaska",10.08,7.335,0.115,10.0
2023-01-02T13:07:45.515Z,51.325,-179.536,32.116,4.2,mb,82.0,192.0,0.507,0.58,us,us7000j1m1,2023-03-11T22:51:32.040Z,"210 km WSW of Adak, Alaska",2.45,7.91,0.066,64.0
2023-01-02T13:18:34.517Z,-20.498,-178.454,572.291,4.6,mb,95.0,69.0,3.113,0.58,us,us7000j1m2,2023-03-11T22:51:32.040Z,Fiji region,6.35,6.667,0.057,92.0
2023-01-02T13:37:09.790Z,41.807,-111.921,0.65,2.54,ml,23.0,94.0,0.1175,0.27,uu,uu60528987,2023-03-11T22:51:32.040Z,"2 km NNE of Benson, Utah",0.59,1.64,0.197,8.0
2023-01-02T13:37:26.790Z,41.807,-111.951,6.98,2.57,md,10.0,154.0,0.1038,0.29,uu,uu60032349,2023-01-04T16:05:40.978Z,"2 km NW of Benson, Utah",1.37,2.93,0.196,3.0
2023-01-02T13:47:30.237Z,53.853,-164.001,29.044,2.6,ml,16.0,226.0,0.71,0.36,us,us7000j5ej,2023-03-11T22:51:52.040Z,"118 km SSW of False Pass, Alaska",5.94,15.156,0.115,10.0
2023-01-02T14:46:16.461Z,-19.951,-174.387,63.161,4.8,mb,17.0,82.0,1.434,1.04,us,us7000j1m9,2023-03-11T22:51:32.040Z,"15 km SSW of Pangai, Tonga",6.0,7.995,0.168,11.0
2023-01-02T15:37:15.905Z,31.853,131.545,47.985,4.2,mb,36.0,98.0,0.992,1.2,us,us7000j447,2023-03-11T22:51:47.040Z,"13 km ESE of Miyazaki, Japan",6.66,7.873,0.14,14.0
2023-01-02T15:40:37.450Z,51.865,-175.189,66.489,2.6,ml,11.0,211.0,0.472,0.38,us,us7000j5ek,2023-03-11T22:51:52.040Z,"77 km WSW of Atka, Alaska",8.19,13.913,0.148,6.0
2023-01-02T15:56:16.023Z,36.58,142.484,25.237,4.5,mb,49.0,127.0,3.442,0.6,us,us7000j1mf,2023-03-11T22:51:32.040Z,"152 km ESE of Iwaki, Japan",8.35,4.01,0.118,21.0
2023-01-02T16:00:22.482Z,-9.081,40.611,10.0,4.3,mb,15.0,110.0,5.857,0.51,us,us7000j448,2023-03-11T22:51:47.040Z,"139 km NNE of Mtwara, Tanzania",9.75,1.944,0.239,5.0
2023-01-02T16:05:17.870Z,-65.243,179.255,10.015,4.9,mb,27.0,134.0,13.214,0.74,us,us7000j44i,2023-03-11T22:51:47.040Z,Balleny Islands region,7.87,3.655,0.139,16.0
2023-01-02T16:07:30.960Z,-7.052,125.312,489.148,4.5,mb,75.0,66.0,2.878,0.56,us,us7000j1mi,2023-03-11T22:51:33.040Z,"169 km N of Dili, Timor Leste",11.17,6.06,0.071,58.0
2023-01-02T16:21:21.196Z,12.619,143.334,69.938,4.5,mb,46.0,71.0,1.779,0.85,us,us7000j449,2023-03-11T22:51:47.040Z,"161 km WSW of Merizo Village, Guam",6.79,7.167,0.082,44.0
2023-01-02T16:49:49.976Z,-8.35,112.641,127.241,4.2,mb,23.0,101.0,1.5,0.41,us,us7000j44a,2023-03-11T22:51:47.040Z,"19 km S of Gongdanglegi Kulon, Indonesia",5.08,7.543,0.176,9.0
2023-01-02T17:58:13.223Z,52.358,-168.471,38.379,4.3,mb,71.0,139.0,0.658,0.65,us,us7000j1mp,2023-03-11T22:51:33.040Z,"Fox Islands, Aleutian Islands, Alaska",4.01,6.991,0.083,41.0
2023-01-02T18:08:00.212Z,9.753,-69.631,10.0,4.5,mb,53.0,72.0,1.306,1.09,us,us7000j1mr,2023-03-11T22:51:33.040Z,"18 km ESE of El Tocuyo, Venezuela",7.42,1.856,0.089,37.0
2023-01-02T18:22:47.283Z,45.942,150.801,109.233,5.3,mww,138.0,46.0,5.649,0.72,us,us7000j1n1,2023-03-11T22:51:33.040Z,"241 km ENE of Kuril’sk, Russia",9.67,4.114,0.071,19.0
2023-01-02T18:47:26.446Z,36.009,139.9,98.487,4.4,mb,54.0,122.0,1.466,1.02,us,us7000j1n9,2023-03-11T22:51:33.040Z,"4 km S of Iwai, Japan",3.42,6.331,0.095,32.0
2023-01-02T19:06:23.573Z,35.531,25.857,10.0,4.0,mb,44.0,204.0,1.961,0.98,us,us7000j1nd,2023-03-11T22:51:33.040Z,"Crete, Greece",7.93,1.935,0.102,26.0
2023-01-02T19:25:14.135Z,30.217,-41.961,10.0,5.2,mww,116.0,56.0,15.561,0.71,us,us7000j1nh,2023-03-11T22:51:33.040Z,northern Mid-Atlantic Ridge,9.82,1.791,0.056,31.0
2023-01-02T19:51:04.000Z,18.203,-67.145,25.6,3.19,md,32.0,113.0,0.01341,0.13,pr,pr71390518,2023-03-11T22:51:33.040Z,,0.27,0.43,0.16371115573681,17.0
2023-01-02T20:11:27.547Z,10.812,91.594,10.0,4.4,mb,40.0,71.0,1.405,0.59,us,us7000j1nn,2023-03-11T22:51:33.040Z,"157 km SW of Bamboo Flat, India",6.5,1.86,0.117,21.0
2023-01-02T20:34:03.495Z,59.972,-153.295,127.2,2.5,ml,,,,0.39,ak,ak0233n6nn3,2023-03-11T22:51:33.040Z,"49 km ENE of Pedro Bay, Alaska",,0.3,,
2023-01-02T20:45:43.720Z,19.244,-155.41,33.8300018310547,2.92,ml,42.0,129.0,,0.159999996,hv,hv73292287,2023-03-11T22:51:33.040Z,"8 km ENE of P?hala, Hawaii",0.54,0.699999988,3.77,30.0
2023-01-02T21:05:36.655Z,3.583,127.107,41.675,4.5,mb,37.0,116.0,2.804,0.44,us,us7000j44e,2023-03-11T22:51:47.040Z,"228 km NNW of Tobelo, Indonesia",8.83,5.81,0.102,28.0
2023-01-02T21:18:27.137Z,-17.842,-178.489,571.691,4.3,mb,26.0,101.0,3.297,0.68,us,us7000j44f,2023-03-11T22:51:47.040Z,Fiji region,16.8,7.773,0.133,16.0
2023-01-02T21:32:50.529Z,-2.5,140.967,10.5,4.2,mb,15.0,145.0,0.263,1.18,us,us7000j44l,2023-03-11T22:51:47.040Z,"27 km E of Jayapura, Indonesia",7.97,5.7,0.187,8.0
2023-01-02T21:37:26.317Z,40.548,-29.313,10.0,4.9,mb,135.0,47.0,4.05,0.37,us,us7000j1p9,2023-03-11T22:51:33.040Z,"196 km NE of Santa Cruz das Flores, Portugal",9.35,1.84,0.052,116.0
2023-01-02T21:39:24.623Z,5.379,97.069,18.646,4.4,mb,33.0,58.0,0.192,0.64,us,us7000j44m,2023-03-11T22:51:48.040Z,"northern Sumatra, Indonesia",7.5,5.11,0.134,16.0
2023-01-02T21:52:49.275Z,-7.583,127.513,170.482,4.0,mb,13.0,77.0,3.772,0.52,us,us7000j44j,2023-03-11T22:51:47.040Z,"118 km NNE of Lospalos, Timor Leste",8.33,4.378,0.196,7.0
2023-01-02T22:01:06.100Z,19.159,-66.522,15.3,3.21,md,20.0,268.0,0.8376,0.22,pr,pr71390553,2023-01-02T22:33:16.990Z,"77 km N of Tierras Nuevas Poniente, Puerto Rico",2.07,4.33,0.0702577546939005,14.0
2023-01-02T22:09:38.208Z,8.452,126.9,35.0,4.9,mww,168.0,65.0,1.897,0.71,us,us7000j1pj,2023-03-11T22:51:33.040Z,"60 km ENE of Barcelona, Philippines",8.02,1.829,0.093,11.0
2023-01-02T22:14:18.048Z,55.514,162.042,64.876,4.4,mb,78.0,106.0,3.191,0.35,us,us7000j1pl,2023-03-11T22:51:33.040Z,"84 km SSW of Ust’-Kamchatsk Staryy, Russia",11.3,7.002,0.072,55.0
2023-01-02T22:39:59.332Z,-2.404,140.787,25.018,4.4,mb,38.0,96.0,8.545,0.86,us,us7000j44k,2023-03-11T22:51:47.040Z,"16 km NNE of Jayapura, Indonesia",11.15,5.204,0.112,23.0
2023-01-02T22:41:09.120Z,37.371,-118.368,5.96,3.06,ml,27.0,72.0,0.03308,0.07,nc,nc73828121,2023-03-11T22:51:33.040Z,"2km ENE of Bishop, CA",0.25,0.41,0.127,24.0
2023-01-02T23:01:13.831Z,31.166,141.762,10.0,5.2,mww,89.0,55.0,2.551,0.7,us,us7000j1pz,2023-03-11T22:51:33.040Z,"Izu Islands, Japan region",9.19,1.815,0.078,16.0
2023-01-02T23:55:20.854Z,-8.241,107.955,82.842,4.5,mb,64.0,84.0,2.564,0.85,us,us7000j1q7,2023-03-11T22:51:33.040Z,"Java, Indonesia",9.52,6.363,0.079,47.0
2023-01-03T00:20:49.856Z,-16.01,-75.025,10.0,4.4,mb,36.0,99.0,4.37,0.73,us,us7000j1qb,2023-03-11T22:51:34.040Z,"72 km SSE of San Juan, Peru",9.46,1.826,0.22,6.0
2023-01-03T00:22:01.686Z,10.848,95.111,10.0,4.1,mb,16.0,176.0,4.862,0.37,us,us7000j453,2023-03-11T22:51:48.040Z,"Andaman Islands, India region",12.78,1.951,0.214,6.0
2023-01-03T00:27:26.197Z,31.727,-104.518,5.10324707,2.6,ml,17.0,100.0,0.01219018969,0.2,tx,tx2023adrx,2023-03-11T22:51:34.040Z,western Texas,0.7784245507,0.5224746521,0.2,13.0
2023-01-03T00:55:23.259Z,18.96,145.067,566.521,4.3,mb,83.0,61.0,8.521,0.46,us,us7000j1qj,2023-03-11T22:51:34.040Z,"Pagan region, Northern Mariana Islands",11.64,7.274,0.054,96.0
2023-01-03T01:01:04.070Z,35.503,-118.383,5.56,2.68,ml,65.0,29.0,0.1761,0.16,ci,ci40153151,2023-03-11T22:51:34.040Z,"14km SE of Bodfish, CA",0.13,0.73,0.214,45.0
2023-01-03T01:05:36.386Z,10.785,95.096,10.0,4.3,mb,20.0,135.0,2.464,0.47,us,us7000j455,2023-03-11T22:51:48.040Z,"274 km ESE of Port Blair, India",5.93,1.92,0.217,6.0
2023-01-03T01:07:25.496Z,3.636,124.514,250.613,4.4,mb,21.0,105.0,4.027,0.69,us,us7000j454,2023-03-11T22:51:48.040Z,"222 km SSW of Sarangani, Philippines",12.36,9.447,0.156,12.0
2023-01-03T01:17:26.858Z,-23.349,-174.547,10.0,4.7,mb,19.0,96.0,2.252,0.58,us,us7000j456,2023-03-11T22:51:48.040Z,Tonga region,9.05,1.883,0.208,7.0
2023-01-03T01:20:21.480Z,42.115,80.921,10.0,4.2,mb,17.0,169.0,1.609,0.7,us,us7000j1qm,2023-03-11T22:51:34.040Z,,8.73,1.984,0.263,5.0
2023-01-03T01:42:26.994Z,-22.102,170.158,10.0,4.5,mb,17.0,97.0,2.561,0.68,us,us7000j458,2023-03-11T22:51:48.040Z,"243 km ESE of Tadine, New Caledonia",6.9,1.861,0.204,7.0
2023-01-03T01:59:11.788Z,8.427,126.675,60.755,4.5,mb,21.0,137.0,1.731,0.5,us,us7000j459,2023-03-11T22:51:48.040Z,"37 km E of Hinatuan, Philippines",14.37,1.989,0.205,7.0
2023-01-03T02:03:28.603Z,51.58,-174.62,35.0,2.9,ml,12.0,211.0,0.767,0.51,us,us7000j5ms,2023-03-11T22:51:53.040Z,"74 km SSW of Atka, Alaska",2.49,2.018,0.148,6.0
2023-01-03T02:05:19.690Z,18.37,-66.343,60.2,3.0,md,16.0,196.0,0.0542,0.1,pr,pr71390583,2023-01-04T10:52:45.501Z,"4 km NW of Corozal, Puerto Rico",0.75,0.61,0.0821026792467949,4.0
2023-01-03T02:09:54.544Z,-18.287,-70.06,85.305,4.1,mb,23.0,81.0,0.281,1.08,us,us7000j1qq,2023-03-11T22:51:34.040Z,"32 km NE of Arica, Chile",5.29,1.711,0.185,8.0
2023-01-03T02:30:49.456Z,57.036,-147.784,10.0,2.7,ml,32.0,225.0,2.703,0.66,us,us7000j5mt,2023-03-11T22:51:53.040Z,"278 km ESE of Chiniak, Alaska",6.95,2.012,0.07,27.0
2023-01-03T02:31:29.630Z,18.549,-66.892,5.0,3.46,md,22.0,213.0,0.2343,0.21,pr,pr2023003000,2023-01-03T03:29:28.586Z,"8 km NW of Camuy, Puerto Rico",0.46,0.54,0.11,15.0
2023-01-03T02:40:12.630Z,17.958,-66.845,18.44,2.61,md,11.0,209.0,0.03683,0.11,pr,pr71390618,2023-01-03T03:08:26.760Z,"4 km SW of Indios, Puerto Rico",0.53,0.42,0.0397137263141314,6.0
2023-01-03T02:45:05.782Z,51.606,178.653,75.203,2.9,ml,13.0,226.0,0.354,0.24,us,us7000j5mu,2023-03-11T22:51:53.040Z,"Rat Islands, Aleutian Islands, Alaska",9.99,17.277,0.148,6.0
2023-01-03T03:07:56.718Z,-20.828,-177.801,544.766,4.2,mb,20.0,100.0,2.45,0.44,us,us7000j45i,2023-03-11T22:51:48.040Z,"271 km W of Haveluloto, Tonga",14.6,14.002,0.141,14.0
2023-01-03T03:15:15.854Z,45.878,-27.634,10.0,4.5,mb,57.0,57.0,18.1,0.45,us,us7000j45b,2023-03-11T22:51:48.040Z,northern Mid-Atlantic Ridge,11.44,1.824,0.088,38.0
2023-01-03T03:27:17.640Z,19.225,-66.502,22.79,3.43,md,22.0,260.0,0.9061,0.19,pr,pr71390623,2023-01-03T05:36:01.920Z,"84 km N of Tierras Nuevas Poniente, Puerto Rico",0.77,31.61,0.0665715180354485,14.0
2023-01-03T03:28:40.879Z,-2.491,140.895,10.0,4.3,mb,15.0,84.0,8.647,0.4,us,us7000j45c,2023-03-11T22:51:48.040Z,"20 km ENE of Jayapura, Indonesia",8.95,1.809,0.201,7.0
2023-01-03T04:32:21.424Z,-16.918,-72.447,63.519,4.4,mb,21.0,144.0,2.473,0.35,us,us7000j1r8,2023-03-11T22:51:34.040Z,"22 km S of Quilca, Peru",7.24,11.811,0.27,4.0
2023-01-03T04:51:43.811Z,-56.228,-122.47,10.0,4.6,mb,23.0,68.0,33.954,0.61,us,us7000j45e,2023-03-11T22:51:48.040Z,southern East Pacific Rise,15.92,1.851,0.137,16.0
2023-01-03T04:57:30.456Z,56.171,-161.496,215.302,2.9,ml,35.0,127.0,0.718,0.77,us,us7000j5mv,2023-03-11T22:51:53.040Z,"26 km NW of Nelson Lagoon, Alaska",7.82,7.206,0.115,10.0
2023-01-03T05:24:20.070Z,18.827,-65.035,16.12,3.0,md,8.0,259.0,0.4777,0.12,pr,pr71390653,2023-01-03T05:53:56.690Z,,0.71,1.15,0.0653994325351346,3.0
2023-01-03T05:50:12.760Z,41.806,-111.925,7.43,2.82,ml,17.0,94.0,0.1075,0.22,uu,uu60529032,2023-03-11T22:51:34.040Z,"2 km N of Benson, Utah",0.54,0.8,0.123,9.0
2023-01-03T06:26:25.027Z,53.403,-166.911,9.239,2.6,ml,13.0,215.0,0.393,0.21,us,us7000j5mw,2023-03-11T22:51:53.040Z,"58 km SSW of Unalaska, Alaska",2.26,12.268,0.097,14.0
2023-01-03T06:45:22.840Z,40.109,-121.0,12.71,2.7,md,21.0,61.0,0.1777,0.11,nc,nc73828266,2023-03-11T22:51:34.040Z,"5km SW of Greenville, CA",0.26,0.83,0.21,45.0
2023-01-03T06:52:32.448Z,53.775,-165.487,69.093,3.6,ml,32.0,179.0,0.392,0.28,us,us7000j1ry,2023-03-11T22:51:34.040Z,"Fox Islands, Aleutian Islands, Alaska",6.39,10.644,0.077,22.0
2023-01-03T06:57:21.716Z,58.511,-156.282,177.7,2.6,ml,,,,0.59,ak,ak02352iwsm,2023-03-11T22:51:26.040Z,"29 km SE of King Salmon, Alaska",,0.6,,
2023-01-03T07:00:19.222Z,-7.647,127.775,136.882,4.4,mb,18.0,89.0,3.508,1.07,us,us7000j45t,2023-03-11T22:51:48.040Z,"129 km NE of Lospalos, Timor Leste",8.9,7.66,0.189,8.0
2023-01-03T07:08:35.706Z,40.211,142.643,35.0,5.1,mww,112.0,102.0,1.336,0.84,us,us7000j1s3,2023-03-11T22:51:34.040Z,"86 km NE of Miyako, Japan",6.55,1.814,0.083,14.0
2023-01-03T09:01:37.678Z,-17.962,-178.327,610.208,4.4,mb,43.0,41.0,3.455,0.66,us,us7000j1sj,2023-03-11T22:51:34.040Z,"249 km E of Levuka, Fiji",14.23,8.278,0.115,22.0
2023-01-03T09:32:25.231Z,-3.923,133.325,10.0,4.9,mb,73.0,38.0,1.465,0.57,us,us7000j1sr,2023-03-11T22:51:34.040Z,"199 km NNE of Tual, Indonesia",7.51,1.866,0.077,53.0
2023-01-03T09:38:12.630Z,41.798,-111.922,5.44,2.66,ml,14.0,94.0,0.1109,0.14,uu,uu60529057,2023-03-11T22:51:34.040Z,"1 km NNE of Benson, Utah",0.43,0.7,0.101,9.0
2023-01-03T09:45:41.977Z,23.607,142.817,35.0,4.2,mb,20.0,155.0,3.521,0.43,us,us7000j46c,2023-03-11T22:51:49.040Z,"Volcano Islands, Japan region",14.4,1.957,0.166,10.0
2023-01-03T09:50:41.610Z,-2.468,140.966,25.581,4.2,mb,27.0,102.0,8.719,0.56,us,us7000j45p,2023-03-11T22:51:48.040Z,"near the north coast of Papua, Indonesia",10.26,5.988,0.125,18.0
2023-01-03T09:51:59.188Z,23.247,142.908,9.985,4.4,mb,49.0,78.0,3.888,0.67,us,us7000j45w,2023-03-11T22:51:48.040Z,"Volcano Islands, Japan region",3.64,4.374,0.104,27.0
2023-01-03T09:54:06.098Z,-2.481,140.803,25.295,4.6,mb,59.0,53.0,8.556,0.67,us,us7000j45m,2023-03-11T22:51:48.040Z,"near the north coast of Papua, Indonesia",9.33,4.681,0.089,40.0
2023-01-03T09:58:25.005Z,-40.96,-88.023,10.0,4.8,mb,75.0,211.0,10.337,0.29,us,us7000j1sw,2023-03-11T22:51:35.040Z,West Chile Rise,13.81,1.971,0.067,68.0
2023-01-03T10:41:59.951Z,56.185,-150.0,10.0,2.8,ml,43.0,219.0,2.136,0.39,us,us6000jits,2023-03-11T22:51:28.040Z,"210 km SE of Chiniak, Alaska",9.24,2.016,0.076,23.0
2023-01-03T11:43:09.860Z,10.325,125.88,57.036,5.1,mb,135.0,45.0,3.248,0.51,us,us7000j1td,2023-03-11T22:51:35.040Z,"33 km E of Loreto, Philippines",2.17,5.673,0.044,170.0
2023-01-03T12:15:31.442Z,60.119,-150.317,44.7,2.6,ml,,,,0.53,ak,ak02355uivl,2023-03-11T22:51:35.040Z,"46 km NE of Fox River, Alaska",,0.3,,
2023-01-03T12:26:10.224Z,-31.558,-69.279,120.139,4.5,mb,97.0,41.0,0.508,0.63,us,us7000j1tg,2023-03-11T22:51:35.040Z,"28 km SSE of Calingasta, Argentina",4.89,5.819,0.046,142.0
2023-01-03T12:55:13.275Z,-2.474,140.845,10.0,4.5,mb,38.0,83.0,0.146,0.69,us,us7000j46g,2023-03-11T22:51:49.040Z,"15 km ENE of Jayapura, Indonesia",6.43,1.752,0.108,25.0
2023-01-03T12:55:30.139Z,-2.474,140.881,10.0,5.1,mww,101.0,48.0,0.181,0.53,us,us7000j1tl,2023-03-11T22:51:35.040Z,"19 km ENE of Jayapura, Indonesia",9.05,1.844,0.098,10.0
2023-01-03T12:58:40.341Z,53.708,-162.753,10.0,2.6,ml,12.0,260.0,1.165,0.34,us,us7000j5p4,2023-03-11T22:51:53.040Z,"134 km SSE of False Pass, Alaska",5.49,2.008,0.148,6.0
2023-01-03T13:09:08.163Z,-65.163,179.294,10.0,5.5,mww,44.0,41.0,13.499,0.47,us,us7000j1tt,2023-03-11T22:51:35.040Z,Balleny Islands region,12.01,1.778,0.073,18.0
2023-01-03T13:21:03.972Z,52.199,-168.367,10.0,3.0,ml,10.0,268.0,0.829,0.58,us,us7000j5nz,2023-03-11T22:51:53.040Z,"88 km SSE of Nikolski, Alaska",4.15,2.001,0.091,16.0
2023-01-03T13:28:38.486Z,48.336,23.143,9.808,4.3,mb,23.0,56.0,1.546,0.81,us,us7000j45y,2023-03-11T22:51:48.040Z,"1 km NNE of Bilky, Ukraine",5.98,6.249,0.267,4.0
2023-01-03T13:31:20.660Z,19.489,-155.267,18.8,4.0,ml,48.0,70.0,,0.12,hv,hv73293392,2023-03-11T22:51:35.040Z,"6 km NW of Volcano, Hawaii",0.26,0.54,0.198371752900075,40.0
2023-01-03T13:55:56.034Z,12.824,-90.148,10.0,4.6,mb,71.0,125.0,1.069,1.11,us,us7000j1tw,2023-03-11T22:51:35.040Z,off the coast of Central America,6.03,1.834,0.038,203.0
2023-01-03T14:05:23.210Z,11.818,-86.978,57.546,4.2,mb,60.0,163.0,0.731,0.65,us,us7000j1ty,2023-03-11T22:51:35.040Z,"50 km W of Masachapa, Nicaragua",5.44,8.626,0.074,51.0
2023-01-03T14:15:35.205Z,52.211,-179.508,146.304,2.5,ml,14.0,208.0,0.577,0.44,us,us7000j5p5,2023-03-11T22:51:53.040Z,"200 km W of Adak, Alaska",11.74,11.95,0.128,8.0
2023-01-03T14:33:56.324Z,53.242,-160.676,10.0,2.6,ml,12.0,323.0,1.986,0.5,us,us7000j5p7,2023-03-11T22:51:53.040Z,"229 km SSE of King Cove, Alaska",4.98,2.028,,
2023-01-03T14:53:33.655Z,-65.407,178.895,10.0,5.6,mww,53.0,42.0,13.023,0.67,us,us7000j1u9,2023-03-11T22:51:35.040Z,Balleny Islands region,13.36,1.826,0.083,14.0
2023-01-03T15:31:33.174Z,-2.888,134.296,9.754,4.6,mb,49.0,68.0,2.045,0.64,us,us7000j1ug,2023-03-11T22:51:36.040Z,"143 km WNW of Nabire, Indonesia",10.46,4.632,0.09,37.0
2023-01-03T15:36:58.572Z,50.745,-174.852,10.0,2.5,ml,9.0,272.0,1.503,0.78,us,us7000j5p9,2023-03-11T22:51:53.040Z,"167 km SSW of Atka, Alaska",5.7,2.02,0.148,6.0
2023-01-03T15:46:16.396Z,-2.935,134.241,10.49,4.6,mb,41.0,105.0,1.99,0.66,us,us7000j1um,2023-03-11T22:51:36.040Z,"Near the north coast of Papua, Indonesia",8.86,4.188,0.098,31.0
2023-01-03T16:00:51.977Z,-4.656,152.5,66.53,4.6,mb,48.0,60.0,0.571,0.57,us,us7000j45x,2023-03-11T22:51:48.040Z,"43 km SE of Kokopo, Papua New Guinea",11.8,3.195,0.092,35.0
2023-01-03T16:39:23.015Z,-37.655,175.716,10.0,5.0,mww,54.0,50.0,0.186,0.74,us,us7000j1vk,2023-03-11T22:51:36.040Z,North Island of New Zealand,4.95,1.78,0.098,10.0
2023-01-03T17:00:48.398Z,52.062,-168.254,10.0,2.7,ml,9.0,298.0,0.983,0.81,us,us7000j5y9,2023-03-11T22:51:54.040Z,"105 km SSE of Nikolski, Alaska",7.06,2.026,0.105,12.0
2023-01-03T17:11:40.350Z,-2.508,140.706,16.818,4.1,mb,18.0,148.0,0.006,0.71,us,us7000j460,2023-03-11T22:51:48.040Z,"3 km NNW of Jayapura, Indonesia",8.21,5.558,0.197,8.0
2023-01-03T17:29:54.551Z,4.25,126.725,39.737,4.2,mb,13.0,174.0,9.01,0.38,us,us7000j461,2023-03-11T22:51:48.040Z,"189 km SE of Sarangani, Philippines",13.71,9.057,0.215,6.0
2023-01-03T17:43:51.702Z,53.533,-162.711,21.998,2.8,ml,20.0,224.0,1.332,0.49,us,us7000j5ya,2023-03-11T22:51:54.040Z,"154 km SSE of False Pass, Alaska",5.71,13.437,0.091,16.0
2023-01-03T17:55:42.723Z,-2.446,140.762,14.313,4.9,mb,73.0,112.0,0.089,0.6,us,us7000j1vz,2023-03-11T22:51:36.040Z,"10 km NNE of Jayapura, Indonesia",10.69,3.562,0.075,63.0
2023-01-03T17:57:09.220Z,-2.619,140.586,25.145,4.6,mb,38.0,93.0,0.157,0.49,us,us7000j462,2023-03-11T22:51:48.040Z,"5 km WSW of Abepura, Indonesia",9.74,5.124,0.119,24.0
2023-01-03T18:00:43.569Z,52.471,-172.235,91.884,2.9,ml,10.0,184.0,1.119,1.06,us,us7000j5yb,2023-03-11T22:51:54.040Z,"137 km ENE of Atka, Alaska",10.38,14.346,0.115,10.0
2023-01-03T18:19:25.631Z,0.847,-29.247,10.0,5.5,mww,260.0,29.0,9.386,0.57,us,us7000j1w3,2023-03-11T22:51:36.040Z,central Mid-Atlantic Ridge,6.62,1.697,0.051,37.0
2023-01-03T19:07:07.392Z,50.588,-175.033,10.0,2.9,ml,16.0,272.0,1.508,0.44,us,us7000j5yc,2023-03-11T22:51:54.040Z,"Andreanof Islands, Aleutian Islands, Alaska",6.93,2.021,0.128,8.0
2023-01-03T19:23:11.088Z,60.904,-150.503,45.5,2.8,ml,,,,0.82,ak,ak0235a289d,2023-03-11T22:51:36.040Z,"10 km ESE of Point Possession, Alaska",,0.2,,
2023-01-03T20:12:41.288Z,55.787,-149.248,12.534,3.3,ml,60.0,227.0,2.715,0.85,us,us7000j1zf,2023-03-11T22:51:38.040Z,"275 km SE of Chiniak, Alaska",7.99,6.768,0.062,34.0
2023-01-03T20:20:31.847Z,38.368,-30.348,10.0,4.5,mb,107.0,57.0,1.212,0.61,us,us7000j1wq,2023-03-11T22:51:36.040Z,"133 km SSE of Lajes das Flores, Portugal",7.99,1.865,0.059,89.0
2023-01-03T20:49:06.835Z,36.434,22.076,28.999,4.1,mb,64.0,170.0,0.753,0.71,us,us7000j1wx,2023-03-11T22:51:36.040Z,southern Greece,8.18,6.411,0.086,40.0
2023-01-03T20:53:31.721Z,-6.317,146.179,106.743,4.3,mb,39.0,134.0,3.218,0.5,us,us7000j465,2023-03-11T22:51:49.040Z,"eastern New Guinea region, Papua New Guinea",12.69,8.153,0.096,35.0
2023-01-03T21:20:26.577Z,-9.012,158.091,10.0,4.4,mb,25.0,82.0,1.881,0.68,us,us7000j467,2023-03-11T22:51:49.040Z,Solomon Islands,6.47,1.837,0.144,14.0
2023-01-03T21:27:27.555Z,31.624,-104.12,6.080151367,2.7,ml,27.0,55.0,0.0464889707,0.2,tx,tx2023afhn,2023-03-11T22:51:37.040Z,"46 km NW of Toyah, Texas",0.5957706759,0.541852243,0.3,22.0
2023-01-03T21:42:33.890Z,36.359,21.946,20.461,4.2,mb,32.0,218.0,0.818,0.64,us,us7000j1xi,2023-03-11T22:51:37.040Z,"48 km S of Koróni, Greece",6.8,7.169,0.152,12.0
2023-01-03T21:43:23.510Z,18.831,-67.43,5.22,2.85,md,12.0,291.0,0.4464,0.26,pr,pr71390728,2023-01-03T22:03:26.550Z,"51 km NW of San Antonio, Puerto Rico",1.71,1.71,0.12077442355345,10.0
